Class,TextLength,2e,bank,br,div,million,money,mr,nbsp,transaction,transfer
0,820,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0
0,163,0,0,0,0,0,0,0,0,0,0
1,2049,4,0,0,0,1,4,2,0,2,0
0,79,0,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,0,0
0,177,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0
1,1625,0,0,0,0,0,0,1,0,1,1
0,135,0,0,0,0,0,0,0,0,0,0
1,506,5,0,0,0,0,0,0,0,0,0
1,381,0,1,0,0,0,0,1,0,0,0
1,2545,0,0,0,0,1,5,3,0,0,0
0,40,0,0,0,0,0,0,0,0,0,0
1,3281,0,0,0,0,3,1,3,0,3,3
1,1517,0,4,0,0,1,2,2,0,0,1
1,3086,0,0,0,0,0,5,0,0,0,1
1,1204,0,0,0,0,1,0,2,0,1,1
0,65,0,0,0,0,0,0,0,0,0,0
0,108,0,0,0,0,0,0,0,0,0,0
1,2472,0,1,0,0,1,2,1,0,0,1
1,515,0,0,0,0,0,1,0,0,0,0
0,110,0,0,0,0,0,0,0,0,0,0
1,2231,0,1,0,0,0,1,0,0,0,0
0,114,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,0,0
0,155,0,0,0,0,0,0,0,0,0,0
1,4286,0,7,7,30,3,6,0,73,1,1
1,118,0,0,0,0,0,0,0,0,0,0
1,1714,0,1,0,0,1,0,0,0,1,0
1,1713,0,5,0,0,1,3,5,0,2,3
1,813,0,0,1,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0
1,2816,0,3,0,0,3,6,4,0,2,4
0,1084,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,368,0,0,0,0,0,0,1,0,0,0
0,159,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0,0
0,102,0,0,0,0,0,0,0,0,0,0
1,4423,0,4,0,0,1,0,1,0,7,5
0,31,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,63,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
1,1375,0,0,0,0,0,0,0,0,0,0
1,313,0,0,0,0,0,0,0,0,0,0
0,815,0,0,0,0,0,0,0,0,0,0
1,3413,0,1,0,0,2,0,0,0,5,3
1,2044,0,1,0,0,1,5,2,0,2,0
0,498,0,0,0,0,0,0,0,0,0,0
1,2645,0,0,0,0,0,1,1,0,1,2
1,1007,0,0,0,0,0,0,1,0,0,0
0,76,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0
1,71,0,0,0,0,0,0,0,0,0,0
1,3435,0,1,0,0,2,0,0,0,4,0
1,3144,23,6,0,0,0,2,7,0,3,1
0,144,0,0,0,0,0,0,0,0,0,0
0,288,0,0,0,0,0,0,0,0,0,0
1,2226,0,0,0,0,1,5,0,0,0,0
0,1383,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0
0,71,0,0,0,0,0,0,0,0,0,0
1,588,0,2,0,0,0,0,0,0,1,0
0,151,0,0,0,0,0,0,0,0,0,0
1,2370,0,6,0,0,1,3,2,0,1,4
0,629,0,0,0,0,0,0,0,0,0,0
1,996,0,1,0,0,0,1,0,0,2,3
0,2200,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,492,0,0,0,0,0,1,0,0,0,0
1,3857,0,6,0,0,1,3,4,0,6,2
0,54,0,0,0,0,0,0,0,0,0,0
1,4557,0,1,0,0,1,11,3,0,4,1
0,56,0,0,0,0,0,0,0,0,0,0
1,2330,16,0,0,0,1,1,0,0,1,2
0,922,0,0,0,0,0,0,0,0,0,0
1,2315,0,1,0,0,0,0,1,0,1,0
0,109,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0
0,277,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0
1,3350,0,4,0,0,2,5,0,0,0,0
0,96,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,0,0
1,3174,17,9,0,0,1,2,4,0,1,0
1,2749,0,4,0,0,1,4,1,0,2,2
1,863,0,0,6,11,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
1,2857,0,7,0,0,0,7,0,0,0,1
0,42,0,0,0,0,0,0,0,0,0,0
1,749,0,0,6,6,0,0,0,3,0,0
0,96,0,0,0,0,0,0,0,0,0,0
0,96,0,0,0,0,0,0,0,0,0,0
0,436,0,0,0,0,0,0,0,0,0,0
1,735,0,1,0,0,1,1,0,0,0,1
0,46,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0
1,3214,3,6,0,0,1,3,2,0,2,3
0,118,0,0,0,0,0,0,0,0,0,0
1,548,0,1,0,0,0,0,0,0,1,1
0,991,0,0,0,0,0,0,0,0,0,0
0,1533,0,0,0,0,0,0,0,0,0,0
0,281,0,0,0,0,0,0,0,0,0,0
1,5172,0,8,0,0,5,14,3,0,2,4
0,196,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0
0,138,0,0,0,0,0,0,0,0,0,0
1,2889,11,2,0,0,1,4,4,0,4,1
0,47,0,0,0,0,0,0,0,0,0,0
1,1113,0,2,0,0,0,0,0,0,3,1
1,1250,0,0,0,0,1,2,1,0,0,0
0,81,0,0,0,0,0,0,0,0,0,0
1,2766,18,5,0,0,0,6,1,0,4,1
1,449,0,0,0,0,1,0,0,0,0,0
1,3237,0,1,0,0,1,4,2,0,2,1
1,4024,0,3,10,38,1,4,1,13,0,3
0,32,0,0,0,0,0,0,0,0,0,0
1,5367,0,0,4,13,0,0,0,362,0,0
0,6,0,0,0,0,0,0,0,0,0,0
1,1084,0,0,0,0,0,0,1,0,0,0
1,980,0,2,0,0,1,0,0,0,1,1
0,189,0,0,0,0,0,0,0,0,0,0
1,3363,0,8,0,0,1,8,0,0,5,4
0,48,0,0,0,0,0,0,0,0,0,0
0,756,0,0,0,0,0,0,0,0,0,0
0,5185,0,0,0,0,1,0,0,0,0,0
0,1652,0,0,0,0,0,0,0,0,0,0
1,2447,0,0,0,0,1,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,0,0
1,1264,0,0,0,0,0,0,0,0,0,2
1,2872,0,5,0,0,0,0,5,0,2,1
1,3188,0,2,0,0,0,1,1,0,0,0
1,3019,0,3,11,4,0,2,2,7,2,0
0,100,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0
0,251,0,0,0,0,0,0,0,0,0,0
0,82,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,111,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,0,0
1,1081,0,1,0,0,1,1,2,0,1,2
0,2,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0
0,94,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,183,0,0,0,0,0,0,0,0,0,0
1,3684,0,5,0,0,1,6,2,0,1,3
0,20,0,0,0,0,0,0,0,0,0,0
1,3464,0,4,0,0,3,6,2,0,2,3
0,2,0,0,0,0,0,0,0,0,0,0
0,621,0,0,0,0,0,0,0,0,0,0
1,1619,0,0,0,0,3,4,0,0,0,0
0,553,0,0,0,0,0,0,0,0,0,0
1,2340,0,2,0,0,2,0,0,0,3,3
0,37,0,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,139,0,0,0,0,0,0,0,0,0,0
1,2235,0,0,0,0,0,6,0,0,0,0
0,59,0,0,0,0,0,0,0,0,0,0
1,2262,0,2,0,0,1,2,1,0,0,0
1,3112,0,0,0,0,1,8,0,0,2,0
0,236,0,0,0,0,0,0,0,0,0,0
1,2876,0,1,0,0,0,0,0,0,1,1
0,42,0,0,0,0,0,0,0,0,0,0
1,1251,0,2,2,7,0,1,1,3,0,1
1,3661,0,4,0,0,2,0,1,0,1,2
1,3051,18,0,0,0,1,8,0,0,2,0
0,116,0,0,0,0,0,0,0,0,0,0
1,233,0,0,0,0,0,0,0,0,0,0
0,142,0,0,0,0,0,0,0,0,0,0
1,2045,0,0,0,0,1,2,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0
1,1960,14,0,0,0,1,0,0,0,0,0
0,1850,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0
1,2078,0,0,0,0,1,7,1,0,1,0
1,836,0,1,5,0,1,3,0,0,0,0
0,115,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
1,1902,0,1,0,0,1,3,1,0,2,2
0,168,0,0,0,0,0,0,0,0,0,0
0,71,0,0,0,0,0,0,0,0,0,0
1,1877,26,7,0,0,2,9,2,0,0,0
0,116,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0
0,69,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0
1,551,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0
0,97,0,0,0,0,0,0,0,0,0,0
1,3362,14,6,0,0,1,3,6,0,5,2
1,1252,0,0,16,0,1,3,0,0,0,0
1,1848,0,3,0,0,1,3,0,0,1,0
0,2304,0,0,0,0,5,0,0,0,0,0
1,1766,16,0,0,0,1,2,0,0,2,0
0,505,0,0,0,0,0,0,0,0,0,0
1,2735,0,9,0,0,1,4,2,0,2,0
0,104,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0
0,77,0,0,0,0,0,0,0,0,0,0
0,283,0,0,0,0,0,0,0,0,0,0
0,106,0,0,0,0,0,0,0,0,0,0
1,2661,0,5,0,0,2,0,2,0,0,0
0,852,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0
0,134,0,0,0,0,0,0,0,0,0,0
1,749,0,1,0,0,0,0,0,0,1,2
1,2053,16,2,0,0,0,1,2,0,0,0
1,2551,14,0,0,0,1,0,1,0,0,0
0,81,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0,0,0
1,2475,0,2,0,0,1,1,0,0,0,0
0,937,0,0,0,0,0,3,0,0,0,0
1,1916,0,4,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0
1,2838,0,3,0,0,0,7,0,0,1,2
0,120,0,0,0,0,0,0,0,0,0,0
0,693,0,0,0,0,0,0,0,0,0,0
0,63,0,0,0,0,0,0,0,0,0,0
0,247,0,0,0,0,0,0,0,0,0,0
1,163,0,0,0,0,0,0,1,0,0,0
1,3109,0,2,0,0,2,6,0,0,6,0
1,2398,0,0,0,0,4,0,1,0,4,2
1,3342,0,2,0,0,1,0,0,0,4,3
1,182,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,0,0
1,1212,1,0,0,0,0,1,0,0,1,0
1,2640,0,2,0,0,0,4,0,0,0,1
0,52,0,0,0,0,0,0,0,0,0,0
0,362,0,0,0,0,0,0,0,0,0,0
1,3849,0,1,0,0,2,0,0,0,6,3
0,229,0,0,0,0,0,0,0,0,0,0
1,1533,0,3,0,0,0,0,0,0,0,3
0,1153,0,0,0,0,0,0,0,0,0,0
1,1052,0,0,0,0,0,0,0,0,1,0
0,3483,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0
0,150,0,0,0,0,0,0,0,0,0,0
1,2841,0,9,0,0,1,1,2,0,3,2
1,352,0,0,0,0,0,0,0,0,0,1
0,50,0,0,0,0,0,0,0,0,0,0
0,82,0,0,0,0,0,0,0,0,0,0
0,310,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,2044,0,1,0,0,1,2,0,0,1,0
0,1123,0,0,0,0,0,0,0,0,0,0
0,420,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,0,0
1,1975,0,1,0,0,0,1,1,0,0,2
0,113,0,0,0,0,0,0,0,0,0,0
1,948,0,1,33,2,0,0,1,0,0,0
1,2110,0,1,0,0,0,0,0,0,1,0
1,2098,0,0,0,0,0,2,1,0,0,1
0,1223,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,444,0,0,0,0,0,0,0,0,0,0
0,73,0,0,0,0,0,0,0,0,0,0
1,4464,0,0,46,64,1,3,0,0,1,0
0,256,0,0,0,0,0,0,0,0,0,0
1,1302,0,2,0,0,1,0,3,0,0,0
0,43,0,0,0,0,0,0,0,0,0,0
0,95,0,0,0,0,0,0,0,0,0,0
0,119,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0
0,83,0,0,0,0,0,0,0,0,0,0
1,2347,0,5,0,0,1,0,2,0,4,2
1,1856,0,3,0,0,1,3,2,0,0,3
0,140,0,0,0,0,0,0,0,0,0,0
0,115,0,0,0,0,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,0,0,0
1,2003,9,1,0,0,0,4,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0
0,652,0,0,0,0,1,0,0,0,0,0
0,77149,0,0,0,0,2,1,3,0,0,1
0,2,0,0,0,0,0,0,0,0,0,0
1,3098,0,3,0,0,1,2,5,0,2,0
1,2976,0,8,0,0,0,4,1,0,4,2
0,53,0,0,0,0,0,0,0,0,0,0
0,113,0,0,0,0,0,0,0,0,0,0
0,59,0,0,0,0,0,0,0,0,0,0
0,602,0,0,0,0,0,0,0,0,0,0
1,1990,0,3,0,0,1,2,1,0,1,0
1,1918,8,4,0,0,0,2,1,0,0,1
0,29,0,0,0,0,0,0,0,0,0,0
0,200,0,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,0,0,0,0,0,0
1,1171,0,1,0,0,0,0,0,0,3,1
1,648,0,0,0,0,1,0,0,0,2,0
1,645,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0
0,295,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0
0,125,0,0,0,0,0,0,0,0,0,0
1,1051,0,0,0,0,1,1,1,0,0,0
1,3295,0,0,0,0,0,2,0,0,1,0
1,2644,262,0,0,0,1,1,2,0,1,1
1,2805,0,0,27,40,0,0,1,11,0,0
1,1106,0,1,0,0,1,0,1,0,1,0
1,3253,0,0,0,0,0,2,0,0,1,1
1,369,0,0,5,9,0,0,1,1,0,0
0,2852,0,0,0,0,0,0,0,0,0,0
0,81,0,0,0,0,0,0,0,0,0,0
0,466,0,0,0,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,0,0
0,107,0,0,0,0,0,0,0,0,0,0
1,3371,0,1,0,0,1,3,2,0,2,0
0,9,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0
1,962,0,0,0,0,1,2,0,0,1,0
0,59,0,0,0,0,0,0,0,0,0,0
0,165,0,0,0,0,0,0,0,0,0,0
1,3143,10,0,0,0,3,1,3,0,3,2
1,2315,0,1,0,0,0,0,1,0,1,0
1,3541,0,7,0,0,2,5,0,0,0,0
1,1149,0,2,0,0,0,2,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0
1,2558,0,5,0,0,0,3,3,0,4,2
0,107,0,0,0,0,0,0,0,0,0,0
1,2397,0,3,0,0,1,1,1,0,1,2
1,481,0,0,6,0,0,0,0,1,0,0
0,70,0,0,0,0,0,0,0,0,0,0
0,1600,0,1,0,0,0,0,0,0,0,0
0,5426,0,0,0,0,1,0,0,0,0,0
1,4231,18,6,0,0,1,4,1,0,7,1
1,847,0,4,0,0,0,0,0,0,0,1
0,65,0,0,0,0,0,0,0,0,0,0
1,4143,0,0,0,0,0,0,0,0,1,0
0,3,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0
0,4454,0,0,0,0,0,0,0,0,0,0
1,2343,0,0,0,0,2,1,1,0,0,2
0,1,0,0,0,0,0,0,0,0,0,0
0,35,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,76,0,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,0,0,0
1,1960,0,2,0,0,1,1,2,0,2,0
1,1037,0,1,0,0,0,0,0,0,2,0
0,46,0,0,0,0,0,0,0,0,0,0
1,1178,7,0,0,0,1,0,0,0,1,0
0,30,0,0,0,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0,0,0
1,1633,0,3,0,0,1,0,0,0,3,1
1,3056,0,0,0,0,0,0,0,0,0,0
1,3252,0,9,0,0,1,5,0,0,4,3
1,4023,0,1,64,5,1,9,3,17,7,1
1,3031,33,0,0,0,1,6,1,0,0,0
1,2491,0,4,0,0,0,4,6,0,1,3
0,416,0,0,0,0,0,0,0,0,0,0
1,1990,0,0,0,0,0,1,0,0,2,1
0,143,0,0,0,0,0,0,0,0,0,0
0,9798,0,0,0,0,0,1,0,0,0,0
0,166,0,0,0,0,0,0,0,0,0,0
0,122,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0,0
1,1873,0,2,0,0,1,0,0,0,1,2
0,173,0,0,0,0,0,0,0,0,0,0
0,95,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0
1,1218,0,0,22,0,1,4,0,0,0,2
0,7005,0,0,0,0,0,0,0,0,0,0
1,969,0,0,0,0,1,2,0,0,1,0
1,98,0,1,0,0,0,0,1,0,0,0
1,2760,0,8,0,0,0,6,0,0,2,3
0,162,0,0,0,0,0,0,0,0,0,0
1,4146,0,0,0,0,12,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,151,0,0,0,0,0,0,0,0,0,0
1,2130,0,0,0,0,1,6,1,0,2,2
1,3566,0,2,0,0,0,5,0,0,1,0
1,3716,0,1,26,0,1,0,3,0,1,0
0,82,0,0,0,0,0,0,0,0,0,0
1,4038,29,9,0,0,1,4,5,0,1,1
1,2311,0,0,0,0,0,7,0,0,2,2
0,85,0,0,0,0,0,0,0,0,0,0
0,2139,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,200,0,1,0,0,0,0,1,0,0,0
1,2424,0,0,0,0,1,1,0,0,0,1
1,4586,0,8,28,0,2,5,0,64,1,3
1,4246,0,1,0,0,1,8,2,0,2,1
1,2926,0,8,0,0,0,4,0,0,3,0
1,1558,0,2,0,0,0,0,0,0,2,0
0,25,0,0,0,0,0,0,0,0,0,0
0,72,0,0,0,0,0,0,0,0,0,0
1,2182,0,1,0,0,1,4,1,0,0,0
0,657,0,0,0,0,0,0,0,0,0,0
0,167,0,0,0,0,0,0,0,0,0,0
0,1350,0,0,0,0,0,0,0,0,0,0
1,1863,0,0,0,0,0,3,1,0,1,0
1,4060,0,10,0,0,1,5,3,0,6,3
0,1,0,0,0,0,0,0,0,0,0,0
0,186,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,179,0,0,0,0,0,0,0,0,0,0
1,2772,16,2,0,0,0,0,3,0,0,1
0,9,0,0,0,0,0,0,0,0,0,0
1,1477,1,0,0,0,1,5,0,0,1,0
1,2038,0,0,0,0,0,0,1,0,0,6
1,353,0,0,0,0,0,0,0,0,0,0
0,1154,0,0,0,0,0,0,0,0,0,0
1,2027,0,1,0,0,1,1,0,0,2,0
0,122,0,0,0,0,0,0,0,0,0,0
1,652,0,0,0,0,0,0,1,0,0,0
1,1607,12,1,0,0,0,5,0,0,1,0
0,1047,0,0,0,0,0,0,0,0,0,0
1,336,0,0,0,0,0,0,0,0,0,1
0,122,0,0,0,0,0,0,0,0,0,0
0,3461,0,6,0,0,1,4,0,0,0,0
0,191,0,0,0,0,0,0,0,0,0,0
1,982,0,1,0,0,0,0,3,0,0,0
1,2798,0,0,0,0,0,0,0,0,0,0
0,215,0,0,0,0,0,0,0,0,0,0
1,2275,9,0,0,0,0,0,0,0,1,0
0,32,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0
1,1666,16,2,0,0,1,0,1,0,0,1
0,40,0,0,0,0,0,0,0,0,0,0
0,4656,0,0,0,0,0,0,0,0,0,0
0,207,0,0,0,0,0,0,0,0,0,0
1,1902,0,0,0,0,1,2,2,0,2,2
1,812,0,0,0,0,0,1,0,0,1,1
1,47,0,0,0,0,0,0,0,0,0,0
1,2889,11,2,0,0,1,4,4,0,4,1
1,2926,0,6,0,0,2,8,0,0,3,1
0,189,0,0,0,0,0,0,0,0,0,0
0,1255,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,0,0
1,47,0,0,0,0,0,0,0,0,0,0
0,67,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0
1,4942,0,0,0,0,1,11,4,0,2,1
1,2428,12,0,0,0,1,5,1,0,3,3
0,84,0,0,0,0,0,0,0,0,0,0
1,2049,0,2,0,0,1,2,0,0,0,1
0,118,0,0,0,0,0,0,0,0,0,0
0,229,0,0,0,0,0,0,0,0,0,0
0,1410,0,0,0,0,0,0,0,0,0,0
1,2982,0,8,0,0,0,7,0,0,2,2
0,40,0,0,0,0,0,0,0,0,0,0
1,2519,0,3,0,0,1,1,7,0,1,0
1,1462,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0
0,640,0,0,0,0,0,0,0,0,0,0
0,894,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0
0,107,0,0,0,0,0,0,0,0,0,0
0,71,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,73,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0
1,1642,0,2,0,0,0,0,0,0,2,0
0,158,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
1,2249,0,0,0,0,1,1,2,0,0,2
1,500,0,0,0,0,0,0,1,0,0,0
1,3116,0,0,0,0,1,3,4,0,1,0
0,17,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,376,0,0,0,0,0,0,0,0,0,0
1,2354,0,1,0,0,1,3,1,0,2,2
1,2536,0,5,0,0,1,1,3,0,2,2
1,721,0,1,6,0,1,0,1,24,0,0
0,162,0,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,0,0
0,829,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,0,0
0,62,0,0,0,0,0,0,0,0,0,0
0,161,0,0,0,0,0,0,0,0,0,0
0,231,0,0,0,0,0,0,0,0,0,0
1,3016,0,0,0,0,2,4,0,0,1,1
1,3337,21,1,0,0,1,1,0,0,3,0
1,2413,4,0,0,0,1,1,0,0,1,0
0,124,0,0,0,0,1,0,0,0,0,0
0,239,0,0,0,0,0,0,0,0,0,0
0,1471,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
1,2568,14,2,0,0,0,1,0,0,2,1
1,3158,0,0,0,0,1,5,2,0,1,1
0,86,0,0,0,0,0,0,0,0,0,0
1,2280,0,1,0,0,1,1,1,0,4,0
0,16,0,0,0,0,0,0,0,0,0,0
1,3001,0,3,0,0,1,5,1,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,0,0
0,148,0,0,0,0,0,0,0,0,0,0
1,3129,0,1,0,0,1,2,3,0,2,0
0,117,0,0,0,0,0,0,0,0,0,0
1,1426,0,0,0,0,1,4,0,0,3,0
1,118,0,0,0,0,0,0,0,0,0,0
1,632,0,0,0,0,0,0,1,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0
1,3065,0,4,0,0,1,5,0,0,0,1
0,80,0,0,0,0,0,0,0,0,0,0
0,380,0,0,0,0,0,0,0,0,0,0
1,2366,8,0,0,0,0,9,1,0,1,0
0,124,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,0
1,1075,2,0,0,0,1,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,0,0,0,0,0,0
1,1563,0,2,0,0,2,5,3,0,2,0
0,1464,0,0,0,0,0,0,0,0,0,0
1,2779,0,2,20,12,0,3,0,0,0,0
1,130,0,1,0,0,0,0,0,0,0,0
0,138,0,0,0,0,0,0,0,0,0,0
0,8885,0,0,0,0,0,2,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0
1,2604,20,3,0,0,3,2,0,0,1,0
1,320,0,0,0,0,0,0,1,0,0,1
0,286,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0
1,3346,0,3,0,0,0,6,0,0,0,1
0,229,0,0,0,0,0,0,0,0,0,0
1,1668,0,3,0,0,1,8,1,0,0,5
0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,2246,0,0,0,0,0,0,0,0,0,0
1,1779,0,2,0,0,0,1,0,9,2,2
1,1168,0,2,0,0,0,1,1,0,1,0
0,160,0,0,0,0,0,0,0,0,0,0
0,65,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0
1,49,0,0,0,0,0,0,0,0,0,0
0,342,0,0,0,0,0,0,0,0,0,0
1,500,0,1,0,0,0,0,0,0,0,0
1,2376,17,4,0,0,1,4,0,0,1,0
1,2440,0,6,0,0,1,7,0,0,1,3
0,86,0,0,0,0,0,0,0,0,0,0
1,1349,6,1,0,0,0,1,1,0,0,0
0,80,0,0,0,0,0,0,0,0,0,0
1,3299,0,5,0,0,0,6,1,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,0,0
1,1353,0,0,0,22,1,1,1,3,0,0
0,95,0,0,0,0,0,0,0,0,0,0
